Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,Region,Category,Sub-Category,Product ID,Product Name,Quantity,Unit Price,Discount,Sales,Profit,Year,Month,Week,Profit Margin
OID-107555,2024-02-15,2024-02-20,C-5330,Customer 724,Corporate,South,Office Supplies,Binders,P-OB-50042,Binders 308,1,15.25,0.0,15.25,-0.85,2024,2,2024-02-12,-0.0557377049180327
OID-107590,2024-02-15,2024-02-16,C-9742,Customer 892,Consumer,West,Furniture,Tables,P-FT-30807,Tables 336,5,162.81,0.0,814.07,159.08,2024,2,2024-02-12,0.1954131708575429
OID-107668,2024-02-19,2024-02-21,C-9501,Customer 549,Consumer,West,Office Supplies,Appliances,P-OA-87535,Appliances 222,2,278.87,0.05,529.85,66.31,2024,2,2024-02-19,0.1251486269698971
OID-107683,2024-02-02,2024-02-06,C-6106,Customer 200,Consumer,West,Technology,Machines,P-TM-33448,Machines 446,5,402.58,0.0,2012.92,483.06,2024,2,2024-01-29,0.2399797309381396
OID-107697,2024-02-02,2024-02-05,C-5242,Customer 270,Consumer,Central,Technology,Machines,P-TM-45322,Machines 785,6,128.27,0.1,692.67,231.84,2024,2,2024-01-29,0.3347048378015505
OID-107707,2024-02-07,2024-02-11,C-3908,Customer 178,Consumer,East,Furniture,Bookcases,P-FB-71432,Bookcases 246,3,545.09,0.05,1553.52,258.93,2024,2,2024-02-05,0.1666731036613626
OID-107727,2024-02-19,2024-02-21,C-3012,Customer 646,Consumer,Central,Furniture,Tables,P-FT-45177,Tables 357,3,372.06,0.15,948.75,74.6,2024,2,2024-02-19,0.0786297760210803
OID-107731,2024-02-28,2024-02-29,C-2269,Customer 901,Consumer,Central,Furniture,Tables,P-FT-25107,Tables 472,6,452.6,0.0,2715.59,342.32,2024,2,2024-02-26,0.1260573208768628
OID-107737,2024-02-28,2024-03-02,C-8909,Customer 757,Consumer,Central,Furniture,Tables,P-FT-85713,Tables 496,6,738.47,0.05,4209.27,258.58,2024,2,2024-02-26,0.0614310794983453
OID-107739,2024-02-17,2024-02-22,C-6047,Customer 855,Corporate,East,Furniture,Tables,P-FT-44450,Tables 609,2,295.19,0.05,560.86,99.84,2024,2,2024-02-12,0.1780123381949149
OID-107761,2024-02-21,2024-02-24,C-3530,Customer 354,Consumer,East,Furniture,Furnishings,P-FF-61981,Furnishings 231,5,117.17,0.15,497.96,118.56,2024,2,2024-02-19,0.2380914129648968
OID-107787,2024-02-28,2024-03-04,C-1333,Customer 935,Consumer,East,Office Supplies,Storage,P-OS-17135,Storage 739,5,309.59,0.0,1547.97,419.0,2024,2,2024-02-26,0.2706770803051738
OID-107794,2024-02-29,2024-03-05,C-7914,Customer 275,Consumer,West,Office Supplies,Storage,P-OS-63205,Storage 916,5,156.09,0.05,741.41,117.95,2024,2,2024-02-26,0.1590887633023563
OID-107806,2024-02-11,2024-02-16,C-6402,Customer 714,Consumer,Central,Office Supplies,Binders,P-OB-98584,Binders 352,6,688.05,0.0,4128.31,1350.66,2024,2,2024-02-05,0.3271701979744738
OID-107807,2024-02-02,2024-02-08,C-6918,Customer 599,Consumer,East,Furniture,Furnishings,P-FF-83221,Furnishings 954,5,584.35,0.1,2629.58,589.28,2024,2,2024-01-29,0.224096623795435
OID-107818,2024-02-23,2024-02-25,C-2204,Customer 755,Consumer,West,Office Supplies,Storage,P-OS-87185,Storage 975,6,442.24,0.05,2520.74,272.66,2024,2,2024-02-19,0.1081666494759475
OID-107825,2024-02-07,2024-02-11,C-1760,Customer 288,Consumer,Central,Technology,Machines,P-TM-70119,Machines 911,4,336.16,0.05,1277.4,216.4,2024,2,2024-02-05,0.1694066071708157
OID-107827,2024-02-24,2024-02-29,C-6489,Customer 957,Corporate,East,Furniture,Bookcases,P-FB-38824,Bookcases 807,3,409.36,0.2,982.46,106.53,2024,2,2024-02-19,0.108431895446125
OID-107828,2024-02-20,2024-02-24,C-4445,Customer 408,Corporate,Central,Furniture,Furnishings,P-FF-95454,Furnishings 312,2,474.12,0.05,900.83,308.09,2024,2,2024-02-19,0.3420068159364141
OID-107830,2024-02-09,2024-02-10,C-8269,Customer 274,Consumer,South,Technology,Phones,P-TP-30964,Phones 332,3,618.43,0.0,1855.28,468.28,2024,2,2024-02-05,0.2524039498081152
OID-107833,2024-02-24,2024-03-01,C-3393,Customer 597,Consumer,West,Office Supplies,Paper,P-OP-63055,Paper 106,3,192.15,0.0,576.46,194.28,2024,2,2024-02-19,0.3370225167401033
OID-107844,2024-02-01,2024-02-04,C-6980,Customer 115,Consumer,Central,Furniture,Tables,P-FT-61915,Tables 430,5,727.38,0.0,3636.92,836.07,2024,2,2024-01-29,0.2298840777361064
OID-107855,2024-02-07,2024-02-13,C-4621,Customer 204,Consumer,East,Furniture,Furnishings,P-FF-25841,Furnishings 896,1,677.92,0.0,677.92,168.86,2024,2,2024-02-05,0.2490854378097711
OID-107877,2024-02-24,2024-03-01,C-3347,Customer 381,Home Office,South,Technology,Machines,P-TM-36179,Machines 431,4,293.52,0.05,1115.38,54.53,2024,2,2024-02-19,0.0488891678172461
OID-107884,2024-02-13,2024-02-15,C-6308,Customer 564,Consumer,Central,Office Supplies,Storage,P-OS-45615,Storage 190,6,493.5,0.0,2960.98,474.43,2024,2,2024-02-12,0.1602273571587785
OID-107896,2024-02-07,2024-02-09,C-2766,Customer 769,Consumer,South,Furniture,Bookcases,P-FB-82480,Bookcases 662,5,514.44,0.0,2572.21,547.25,2024,2,2024-02-05,0.2127547906275148
OID-107906,2024-02-09,2024-02-10,C-7766,Customer 538,Consumer,South,Furniture,Chairs,P-FC-78824,Chairs 299,7,48.19,0.2,269.88,23.96,2024,2,2024-02-05,0.0887801986067882
OID-107921,2024-02-11,2024-02-14,C-1581,Customer 115,Home Office,Central,Furniture,Tables,P-FT-43346,Tables 967,1,546.8,0.0,546.8,131.92,2024,2,2024-02-05,0.2412582297000731
OID-107943,2024-02-03,2024-02-06,C-1254,Customer 326,Corporate,West,Technology,Phones,P-TP-20262,Phones 866,2,128.24,0.1,230.83,10.87,2024,2,2024-01-29,0.0470909327210501
OID-107956,2024-02-10,2024-02-14,C-4992,Customer 519,Consumer,Central,Office Supplies,Binders,P-OB-76596,Binders 402,5,350.04,0.0,1750.21,563.95,2024,2,2024-02-05,0.322218476639946
OID-107969,2024-02-05,2024-02-11,C-4654,Customer 354,Consumer,Central,Office Supplies,Appliances,P-OA-98248,Appliances 454,3,315.77,0.1,852.58,273.86,2024,2,2024-02-05,0.32121325857984
OID-107971,2024-02-03,2024-02-07,C-4028,Customer 761,Home Office,East,Furniture,Chairs,P-FC-37007,Chairs 446,7,13.95,0.15,83.03,7.29,2024,2,2024-01-29,0.0877995905094544
OID-107978,2024-02-29,2024-03-03,C-5558,Customer 255,Corporate,Central,Technology,Machines,P-TM-19156,Machines 416,4,626.82,0.1,2256.54,589.49,2024,2,2024-02-26,0.2612362289168373
OID-107979,2024-02-15,2024-02-18,C-4864,Customer 326,Consumer,South,Office Supplies,Paper,P-OP-61334,Paper 277,4,210.66,0.0,842.63,90.12,2024,2,2024-02-12,0.1069508562477006
OID-107985,2024-02-25,2024-02-29,C-3770,Customer 137,Corporate,Central,Technology,Machines,P-TM-65434,Machines 482,2,470.44,0.1,846.79,293.76,2024,2,2024-02-19,0.3469100957734503
OID-107990,2024-02-01,2024-02-03,C-2345,Customer 640,Consumer,Central,Furniture,Bookcases,P-FB-25688,Bookcases 745,7,24.91,0.1,156.92,47.1,2024,2,2024-01-29,0.300152944175376
OID-107995,2024-02-06,2024-02-11,C-4970,Customer 256,Home Office,South,Technology,Phones,P-TP-41717,Phones 372,3,215.99,0.0,647.96,109.45,2024,2,2024-02-05,0.1689147478239397
OID-107998,2024-02-21,2024-02-22,C-6988,Customer 479,Consumer,South,Office Supplies,Paper,P-OP-36545,Paper 289,1,80.79,0.05,76.75,12.09,2024,2,2024-02-19,0.1575244299674267
OID-100007,2024-03-26,2024-03-31,C-6978,Customer 465,Corporate,West,Office Supplies,Appliances,P-OA-46826,Appliances 250,1,232.29,0.0,232.29,54.96,2024,3,2024-03-25,0.2366008007232339
OID-100012,2024-03-09,2024-03-11,C-5022,Customer 650,Consumer,Central,Technology,Phones,P-TP-41217,Phones 236,5,91.69,0.05,435.52,39.44,2024,3,2024-03-04,0.0905584129316678
OID-100044,2024-03-31,2024-04-06,C-5154,Customer 721,Consumer,West,Furniture,Tables,P-FT-55751,Tables 216,4,466.63,0.05,1773.21,429.33,2024,3,2024-03-25,0.2421202226470638
OID-100051,2024-03-17,2024-03-22,C-8550,Customer 990,Consumer,Central,Technology,Phones,P-TP-82145,Phones 502,4,139.36,0.0,557.45,162.79,2024,3,2024-03-11,0.2920261906897479
OID-100064,2024-03-09,2024-03-15,C-1927,Customer 174,Consumer,East,Furniture,Bookcases,P-FB-42883,Bookcases 598,6,480.22,0.0,2881.31,932.76,2024,3,2024-03-04,0.3237277488364667
OID-100073,2024-03-09,2024-03-14,C-8644,Customer 104,Home Office,Central,Technology,Copiers,P-TC-54458,Copiers 656,1,97.4,0.05,92.53,8.49,2024,3,2024-03-04,0.0917540257213876
OID-100078,2024-03-07,2024-03-09,C-1467,Customer 240,Home Office,East,Furniture,Chairs,P-FC-63613,Chairs 854,6,479.71,0.0,2878.25,712.75,2024,3,2024-03-04,0.2476331103969425
OID-100081,2024-03-06,2024-03-11,C-8904,Customer 440,Consumer,East,Office Supplies,Storage,P-OS-68129,Storage 766,2,688.6,0.15,1170.61,130.68,2024,3,2024-03-04,0.1116341052955297
OID-100085,2024-03-30,2024-04-01,C-5697,Customer 521,Consumer,East,Furniture,Tables,P-FT-15134,Tables 140,1,605.27,0.15,514.48,67.64,2024,3,2024-03-25,0.1314725548126263
OID-100090,2024-03-08,2024-03-10,C-3997,Customer 366,Home Office,East,Furniture,Bookcases,P-FB-32031,Bookcases 166,7,682.55,0.15,4061.2,613.82,2024,3,2024-03-04,0.1511425194523786
OID-100107,2024-03-05,2024-03-06,C-9993,Customer 564,Consumer,Central,Office Supplies,Binders,P-OB-12859,Binders 754,3,446.23,0.05,1271.74,322.11,2024,3,2024-03-04,0.2532829037381854
OID-100132,2024-03-15,2024-03-20,C-3543,Customer 104,Consumer,South,Furniture,Tables,P-FT-15384,Tables 749,4,723.36,0.0,2893.45,952.86,2024,3,2024-03-11,0.3293162142079525
OID-100134,2024-03-14,2024-03-15,C-6636,Customer 929,Consumer,South,Office Supplies,Appliances,P-OA-21424,Appliances 448,5,569.2,0.1,2561.39,873.75,2024,3,2024-03-11,0.3411233744177966
OID-100147,2024-03-05,2024-03-07,C-2177,Customer 494,Consumer,South,Furniture,Tables,P-FT-11299,Tables 431,4,319.73,0.0,1278.91,350.81,2024,3,2024-03-04,0.274303899414345
OID-100155,2024-03-10,2024-03-12,C-9845,Customer 470,Consumer,East,Office Supplies,Binders,P-OB-24832,Binders 930,2,333.94,0.0,667.88,202.86,2024,3,2024-03-04,0.3037371982990957
OID-100168,2024-03-09,2024-03-10,C-1765,Customer 133,Home Office,Central,Technology,Phones,P-TP-79696,Phones 376,3,791.96,0.0,2375.88,209.13,2024,3,2024-03-04,0.0880221223294105
OID-100198,2024-03-14,2024-03-15,C-5558,Customer 460,Corporate,West,Furniture,Tables,P-FT-41969,Tables 513,3,168.14,0.05,479.21,46.65,2024,3,2024-03-11,0.0973477181194048
OID-100256,2024-03-03,2024-03-05,C-2611,Customer 820,Consumer,South,Office Supplies,Storage,P-OS-24927,Storage 948,4,759.43,0.0,3037.72,945.03,2024,3,2024-02-26,0.3110984554205128
OID-100264,2024-03-21,2024-03-27,C-5748,Customer 527,Consumer,East,Furniture,Chairs,P-FC-22169,Chairs 183,2,605.73,0.0,1211.46,293.73,2024,3,2024-03-18,0.2424595116636125
OID-100266,2024-03-22,2024-03-28,C-4032,Customer 108,Consumer,West,Office Supplies,Appliances,P-OA-99839,Appliances 505,6,467.94,0.05,2667.23,412.66,2024,3,2024-03-18,0.1547148164950154
OID-100288,2024-03-05,2024-03-07,C-4401,Customer 434,Consumer,West,Office Supplies,Binders,P-OB-15801,Binders 234,3,220.88,0.15,563.24,128.06,2024,3,2024-03-04,0.2273631134152404
OID-100290,2024-03-18,2024-03-24,C-8423,Customer 122,Corporate,South,Furniture,Tables,P-FT-68359,Tables 877,2,517.6,0.15,879.91,105.21,2024,3,2024-03-18,0.1195690468343353
OID-100304,2024-03-30,2024-04-03,C-6118,Customer 582,Home Office,South,Furniture,Bookcases,P-FB-93860,Bookcases 830,4,521.82,0.0,2087.29,451.43,2024,3,2024-03-25,0.2162756492868743
OID-100311,2024-03-24,2024-03-27,C-6774,Customer 738,Corporate,Central,Technology,Phones,P-TP-72109,Phones 837,2,613.09,0.2,980.95,85.5,2024,3,2024-03-18,0.0871604057291401
OID-100312,2024-03-06,2024-03-09,C-1922,Customer 243,Corporate,East,Furniture,Bookcases,P-FB-18480,Bookcases 127,3,265.82,0.0,797.47,198.71,2024,3,2024-03-04,0.2491755175743288
OID-100327,2024-03-31,2024-04-05,C-3376,Customer 268,Consumer,South,Technology,Accessories,P-TA-78543,Accessories 427,1,453.93,0.0,453.93,66.56,2024,3,2024-03-25,0.1466305377481109
OID-100332,2024-03-21,2024-03-26,C-5763,Customer 431,Corporate,East,Office Supplies,Storage,P-OS-64901,Storage 307,3,174.83,0.0,524.49,118.77,2024,3,2024-03-18,0.2264485500200194
OID-100335,2024-03-04,2024-03-05,C-5553,Customer 488,Consumer,South,Technology,Machines,P-TM-99219,Machines 238,4,614.65,0.05,2335.66,724.61,2024,3,2024-03-04,0.3102377914593734
OID-100338,2024-03-30,2024-04-05,C-9452,Customer 581,Corporate,South,Office Supplies,Appliances,P-OA-54844,Appliances 484,4,447.03,0.0,1788.11,366.47,2024,3,2024-03-25,0.204948241439285
OID-100340,2024-03-06,2024-03-11,C-4799,Customer 754,Consumer,Central,Office Supplies,Binders,P-OB-33100,Binders 140,7,252.57,0.0,1768.0,257.42,2024,3,2024-03-04,0.1455995475113122
OID-100347,2024-03-05,2024-03-08,C-3675,Customer 288,Consumer,Central,Office Supplies,Appliances,P-OA-94855,Appliances 282,1,607.14,0.0,607.14,100.04,2024,3,2024-03-04,0.1647725401060711
OID-100349,2024-03-29,2024-03-31,C-6496,Customer 366,Consumer,South,Technology,Machines,P-TM-76531,Machines 810,3,176.86,0.0,530.59,84.14,2024,3,2024-03-25,0.1585781865470514
OID-100358,2024-03-27,2024-03-28,C-8501,Customer 300,Corporate,West,Office Supplies,Appliances,P-OA-56129,Appliances 363,2,268.27,0.0,536.53,66.56,2024,3,2024-03-25,0.1240564367323355
OID-100361,2024-03-22,2024-03-27,C-8004,Customer 473,Consumer,East,Office Supplies,Paper,P-OP-68027,Paper 114,3,28.4,0.0,85.2,15.37,2024,3,2024-03-18,0.1803990610328638
OID-100368,2024-03-21,2024-03-27,C-8585,Customer 246,Consumer,East,Technology,Accessories,P-TA-28331,Accessories 622,4,455.41,0.0,1821.63,427.63,2024,3,2024-03-18,0.2347512941706054
OID-100370,2024-03-24,2024-03-25,C-5349,Customer 740,Home Office,Central,Office Supplies,Appliances,P-OA-56426,Appliances 953,5,681.02,0.15,2894.33,365.22,2024,3,2024-03-18,0.1261846437690242
OID-100383,2024-03-11,2024-03-14,C-5319,Customer 913,Consumer,East,Office Supplies,Storage,P-OS-68287,Storage 419,3,722.87,0.1,1951.76,648.76,2024,3,2024-03-11,0.332397425913022
OID-100390,2024-03-14,2024-03-16,C-4952,Customer 523,Home Office,West,Office Supplies,Storage,P-OS-60374,Storage 707,2,501.22,0.05,952.32,304.75,2024,3,2024-03-11,0.3200079805107527
OID-100405,2024-03-09,2024-03-12,C-3510,Customer 962,Home Office,West,Office Supplies,Appliances,P-OA-62169,Appliances 354,4,678.48,0.0,2713.93,158.19,2024,3,2024-03-04,0.05828816513322
OID-100410,2024-03-15,2024-03-16,C-3094,Customer 804,Consumer,South,Office Supplies,Storage,P-OS-33272,Storage 499,3,281.96,0.15,719.01,168.69,2024,3,2024-03-11,0.234614261275921
OID-100427,2024-03-29,2024-04-01,C-5723,Customer 864,Home Office,Central,Technology,Machines,P-TM-88072,Machines 196,7,231.36,0.1,1457.56,120.45,2024,3,2024-03-25,0.0826381075221603
OID-100430,2024-03-24,2024-03-26,C-9625,Customer 933,Corporate,South,Technology,Accessories,P-TA-79603,Accessories 127,5,245.85,0.1,1106.32,136.29,2024,3,2024-03-18,0.1231922047870417
OID-100460,2024-03-08,2024-03-12,C-4622,Customer 835,Consumer,East,Furniture,Tables,P-FT-10967,Tables 113,1,549.01,0.1,494.11,69.82,2024,3,2024-03-04,0.1413045678087875
OID-100475,2024-03-10,2024-03-12,C-6358,Customer 300,Consumer,South,Technology,Copiers,P-TC-38640,Copiers 523,7,91.45,0.0,640.14,192.67,2024,3,2024-03-04,0.3009810353985065
OID-100481,2024-03-23,2024-03-29,C-5946,Customer 641,Consumer,Central,Technology,Copiers,P-TC-98140,Copiers 251,3,451.27,0.0,1353.8,398.06,2024,3,2024-03-18,0.2940316147141379
OID-100493,2024-03-11,2024-03-15,C-7064,Customer 148,Home Office,West,Furniture,Chairs,P-FC-40739,Chairs 120,1,408.33,0.05,387.91,94.03,2024,3,2024-03-11,0.2424015879972158
OID-100532,2024-03-17,2024-03-21,C-6171,Customer 920,Corporate,Central,Technology,Accessories,P-TA-10849,Accessories 709,1,396.73,0.05,376.89,63.14,2024,3,2024-03-11,0.1675289872376555
OID-100548,2024-03-12,2024-03-13,C-3222,Customer 409,Home Office,Central,Furniture,Bookcases,P-FB-91979,Bookcases 838,3,122.87,0.0,368.6,44.67,2024,3,2024-03-11,0.1211882799782962
OID-100555,2024-03-31,2024-04-03,C-5944,Customer 186,Home Office,South,Office Supplies,Storage,P-OS-30810,Storage 560,4,635.55,0.05,2415.07,335.27,2024,3,2024-03-25,0.13882413346197
OID-100559,2024-03-12,2024-03-16,C-6465,Customer 258,Corporate,South,Technology,Copiers,P-TC-49573,Copiers 352,5,238.64,0.0,1193.19,114.3,2024,3,2024-03-11,0.0957936288436879
OID-100560,2024-03-15,2024-03-17,C-5308,Customer 766,Consumer,South,Furniture,Chairs,P-FC-24224,Chairs 205,2,630.31,0.2,1008.5,199.22,2024,3,2024-03-11,0.1975409023301933
OID-100589,2024-03-13,2024-03-14,C-2224,Customer 275,Consumer,South,Office Supplies,Binders,P-OB-89067,Binders 139,6,578.37,0.0,3470.23,818.91,2024,3,2024-03-11,0.2359814767320898
OID-100602,2024-03-28,2024-03-31,C-3352,Customer 161,Consumer,East,Technology,Machines,P-TM-46273,Machines 172,6,96.82,0.05,551.89,53.87,2024,3,2024-03-25,0.0976100309844353
OID-100617,2024-03-31,2024-04-03,C-8995,Customer 328,Corporate,West,Office Supplies,Storage,P-OS-91799,Storage 118,3,608.32,0.0,1824.97,563.07,2024,3,2024-03-25,0.3085365786834852
OID-100623,2024-03-31,2024-04-01,C-7493,Customer 351,Home Office,West,Technology,Phones,P-TP-95080,Phones 316,7,419.21,0.0,2934.49,891.13,2024,3,2024-03-25,0.3036745737760224
OID-100627,2024-03-06,2024-03-09,C-3287,Customer 722,Consumer,West,Technology,Copiers,P-TC-76999,Copiers 822,4,213.27,0.0,853.08,285.75,2024,3,2024-03-04,0.3349627233084822
OID-100653,2024-03-26,2024-03-28,C-3922,Customer 575,Consumer,West,Furniture,Chairs,P-FC-51711,Chairs 565,3,179.87,0.0,539.6,57.65,2024,3,2024-03-25,0.1068383988139362
OID-100663,2024-03-05,2024-03-10,C-6378,Customer 610,Corporate,South,Furniture,Bookcases,P-FB-82902,Bookcases 425,5,322.83,0.0,1614.17,351.54,2024,3,2024-03-04,0.217783752640676
OID-100718,2024-03-14,2024-03-16,C-5245,Customer 343,Consumer,East,Furniture,Furnishings,P-FF-57874,Furnishings 707,4,313.01,0.05,1189.42,405.02,2024,3,2024-03-11,0.3405189083755107
OID-100729,2024-03-19,2024-03-21,C-9922,Customer 688,Home Office,West,Technology,Phones,P-TP-91409,Phones 230,6,636.78,0.1,3438.64,316.06,2024,3,2024-03-18,0.0919142451666938
OID-100777,2024-03-29,2024-03-31,C-7047,Customer 718,Home Office,South,Technology,Accessories,P-TA-80926,Accessories 281,3,319.3,0.05,909.99,107.86,2024,3,2024-03-25,0.1185287750414839
OID-100780,2024-03-10,2024-03-15,C-7992,Customer 510,Consumer,West,Office Supplies,Appliances,P-OA-29152,Appliances 393,7,100.04,0.15,595.22,188.57,2024,3,2024-03-04,0.3168072309398205
OID-100847,2024-03-30,2024-04-01,C-2698,Customer 910,Corporate,Central,Furniture,Chairs,P-FC-47743,Chairs 409,3,104.6,0.0,313.81,42.6,2024,3,2024-03-25,0.1357509320926675
OID-100877,2024-03-30,2024-04-01,C-7694,Customer 982,Home Office,East,Furniture,Furnishings,P-FF-90366,Furnishings 804,6,756.92,0.0,4541.55,410.3,2024,3,2024-03-25,0.0903436051568297
OID-100881,2024-03-29,2024-03-30,C-9099,Customer 452,Consumer,West,Technology,Phones,P-TP-34324,Phones 985,3,566.89,0.1,1530.6,454.49,2024,3,2024-03-25,0.2969358421534039
OID-100899,2024-03-05,2024-03-07,C-5883,Customer 573,Consumer,West,Furniture,Chairs,P-FC-71170,Chairs 412,4,759.17,0.1,2733.02,378.09,2024,3,2024-03-04,0.1383414684122326
OID-100900,2024-03-15,2024-03-21,C-1329,Customer 794,Home Office,Central,Furniture,Tables,P-FT-26107,Tables 446,3,642.81,0.05,1832.01,383.65,2024,3,2024-03-11,0.2094147957707654
OID-100923,2024-03-08,2024-03-11,C-2378,Customer 298,Consumer,Central,Technology,Phones,P-TP-38311,Phones 203,6,55.85,0.05,318.35,50.15,2024,3,2024-03-04,0.1575310193183602
OID-100924,2024-03-20,2024-03-26,C-4884,Customer 619,Consumer,South,Office Supplies,Paper,P-OP-65134,Paper 162,1,252.55,0.0,252.55,65.22,2024,3,2024-03-18,0.2582458919025935
OID-100927,2024-03-05,2024-03-06,C-5593,Customer 444,Corporate,South,Office Supplies,Paper,P-OP-51318,Paper 678,1,475.91,0.0,475.91,46.45,2024,3,2024-03-04,0.0976024878653527
OID-100934,2024-03-15,2024-03-16,C-4041,Customer 407,Consumer,East,Furniture,Tables,P-FT-97023,Tables 801,1,616.53,0.0,616.53,98.25,2024,3,2024-03-11,0.1593596418665758
OID-100941,2024-03-27,2024-04-01,C-7963,Customer 135,Home Office,East,Office Supplies,Storage,P-OS-79277,Storage 616,1,520.7,0.0,520.7,56.91,2024,3,2024-03-25,0.1092951795659688
OID-100943,2024-03-14,2024-03-18,C-3869,Customer 872,Consumer,Central,Office Supplies,Storage,P-OS-85348,Storage 669,5,406.1,0.05,1928.98,503.74,2024,3,2024-03-11,0.2611431948490912
OID-100969,2024-03-21,2024-03-26,C-6485,Customer 291,Consumer,West,Office Supplies,Paper,P-OP-86951,Paper 140,5,80.23,0.1,361.04,43.79,2024,3,2024-03-18,0.1212884998892089
OID-100975,2024-03-05,2024-03-09,C-3822,Customer 806,Consumer,South,Furniture,Chairs,P-FC-60637,Chairs 449,3,326.85,0.0,980.55,48.84,2024,3,2024-03-04,0.0498087807862934
OID-100980,2024-03-08,2024-03-10,C-8726,Customer 346,Home Office,Central,Office Supplies,Appliances,P-OA-48160,Appliances 833,1,678.33,0.0,678.33,43.05,2024,3,2024-03-04,0.063464685330149
OID-100981,2024-03-30,2024-04-01,C-2107,Customer 732,Consumer,East,Technology,Accessories,P-TA-29044,Accessories 123,5,492.66,0.05,2340.13,724.14,2024,3,2024-03-25,0.3094443471089212
OID-100991,2024-03-14,2024-03-15,C-2169,Customer 565,Consumer,Central,Furniture,Chairs,P-FC-71323,Chairs 968,6,540.76,0.05,3082.35,398.47,2024,3,2024-03-11,0.1292747416743718
OID-100994,2024-03-27,2024-04-02,C-9519,Customer 724,Corporate,East,Office Supplies,Appliances,P-OA-59029,Appliances 925,4,342.59,0.0,1370.36,220.22,2024,3,2024-03-25,0.1607022972065734
OID-101000,2024-03-07,2024-03-10,C-9234,Customer 419,Corporate,East,Technology,Phones,P-TP-17628,Phones 134,5,145.12,0.05,689.32,190.97,2024,3,2024-03-04,0.2770411419950095
OID-101008,2024-03-04,2024-03-07,C-2689,Customer 520,Consumer,Central,Furniture,Bookcases,P-FB-82711,Bookcases 442,2,490.9,0.2,785.44,69.13,2024,3,2024-03-04,0.0880143613770625
